,date,day,domain,month,source_id,source_name,title,urlToImage,year
896,2020-10-27,27.0,radio.foxnews.com,10.0,fox-news,Fox News,Anger at Barrett’s Swearing In; Biden Hits Georgia,https://radio.foxnews.com/wp-content/uploads/2020/06/FEATURED_IMAGE_Media_Buzz_Meter.png,2020.0
897,2020-10-26,26.0,radio.foxnews.com,10.0,fox-news,Fox News,Kim Strassel Breaks Down The Hunter Biden Story,https://radio.foxnews.com/wp-content/uploads/2019/07/kimstrassel.jpg,2020.0
898,2020-10-22,22.0,radio.foxnews.com,10.0,fox-news,Fox News,“Hopelessly Biased” Brit Hume Blasts Media For Refusing To Cover Hunter Biden Emails,https://radio.foxnews.com/wp-content/uploads/2020/08/Brit-Hume.jpg,2020.0
899,2020-10-26,26.0,radio.foxnews.com,10.0,fox-news,Fox News,Sen. Marsha Blackburn: Is Joe Biden’s Loyalty To The Country Or Hunter Biden?,https://radio.foxnews.com/wp-content/uploads/2020/04/Marsha-Blackburn-Official-photo_v2.jpg,2020.0
900,2020-10-22,22.0,radio.foxnews.com,10.0,fox-news,Fox News,Niall Ferguson: The Costs Big Tech Are Prepared To Incur Will Be Entirely Worth It For Them If The Outcome Is A Landslide Biden Victory,https://radio.foxnews.com/wp-content/uploads/2020/10/Twitter.jpg,2020.0
901,2020-10-22,22.0,video.foxnews.com,10.0,fox-news,Fox News,Former Hunter Biden associate ties Joe Biden to China business deal,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/b886986e-6a50-4d72-8925-ddcbb05b95ac/599caf0b-699f-4990-b357-251ea96b44b4/1280x720/match/image.jpg,2020.0
902,2020-10-26,26.0,video.foxnews.com,10.0,fox-news,Fox News,Biden makes unexpected campaign stop in Pennsylvania,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/180692d8-f520-41f1-8702-76cc29e1633e/df12ea63-8eb9-40ae-a4c8-dcc791a9849b/1280x720/match/image.jpg,2020.0
903,2020-10-28,28.0,video.foxnews.com,10.0,fox-news,Fox News,How Justice Barrett’s confirmation will impact the Supreme Court,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/7f56d9b7-0600-4a59-9a3c-10862dd802a4/79b1a57a-07e4-46d2-bc59-87ecb812fd9b/1280x720/match/image.jpg,2020.0
904,2020-10-22,22.0,video.foxnews.com,10.0,fox-news,Fox News,Biden says he'll form 'bipartisan commission' to examine court system,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/c7768bb1-92b6-48a2-8ba8-15ad21be22b9/5d2f94f1-7874-4da1-962e-eb44be36e742/1280x720/match/image.jpg,2020.0
905,2020-10-28,28.0,video.foxnews.com,10.0,fox-news,Fox News,Joe Biden calls for police reform amid unrest in Philadelphia,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/64d2a7a4-a5be-4056-95d3-4249cc18c9f0/a8a264b9-0f3f-4310-9b2c-f5c3bd9d369a/1280x720/match/image.jpg,2020.0
906,2020-10-22,22.0,video.foxnews.com,10.0,fox-news,Fox News,Luntz: 'Undecided voters' expect Biden to answer three key questions,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/702cd09f-5ee7-4a4f-92a9-f09232f0dda3/3d29aa01-5ea1-4807-bab4-d87c84a4822c/1280x720/match/image.jpg,2020.0
907,2020-10-27,27.0,video.foxnews.com,10.0,fox-news,Fox News,Polls show Biden ahead in traditional GOP stronghold Arizona,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/8ec2b2eb-aba1-4efc-8700-084dd4fa9450/e7512f4a-7ef6-4e7a-b485-40524e010993/1280x720/match/image.jpg,2020.0
908,2020-10-24,24.0,video.foxnews.com,10.0,fox-news,Fox News,Biden campaign launches $582 million ad blitz in final days of race,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/872137f2-72bb-4b09-b772-02d157ddea7e/632ce03e-d527-4f58-8f7f-e3a19f224991/1280x720/match/image.jpg,2020.0
909,2020-10-24,24.0,www.msnbc.com,10.0,msnbc,MSNBC,Biden: 'I'm not banning fracking in Pennsylvania or anywhere else',https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_witt_brk_bidenpa_201024_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
910,2020-10-27,27.0,www.msnbc.com,10.0,msnbc,MSNBC,John Heilemann says Obama is ‘standing in and saying I’ll be your bad cop’ on the campaign trail,https://media13.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_wh_deadline_obama_201027_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
911,2020-10-28,28.0,www.msnbc.com,10.0,msnbc,MSNBC,The Supreme Court is attacking voting rights. Your down ballot vote can help.,https://media2.s-nbcnews.com/j/newscms/2020_44/3423401/201027-down-ballot-2x1-main-an_d7de7f0cff84748ac4bc151b6ef5ec63.nbcnews-fp-1200-630.jpg,2020.0
912,2020-10-23,23.0,www.msnbc.com,10.0,msnbc,MSNBC,Will most voters even get Trump's conspiracy theory attacks?,https://media14.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_bwms_conspiracy_201022_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
913,2020-10-27,27.0,www.msnbc.com,10.0,msnbc,MSNBC,"How Biden campaign, supporters can maximize momentum before Election Day",https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_lw_plouffe1_201026_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
914,2020-10-23,23.0,www.msnbc.com,10.0,msnbc,MSNBC,Sharpton explains the complicated history of the 1994 crime bill,https://media13.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_maddow_sharpton_201022_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
915,2020-10-27,27.0,www.msnbc.com,10.0,msnbc,MSNBC,My election anxiety scoffs at your 'numbers' and 'data',https://media3.s-nbcnews.com/j/newscms/2020_44/3423160/201026-ms-daily-roundup-cs_2c48dd746b73eaac9795bee6191d45fb.nbcnews-fp-1200-630.jpg,2020.0
916,2020-10-23,23.0,www.msnbc.com,10.0,msnbc,MSNBC,"What to expect from Biden, Trump in final week",https://media14.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_mj_heil_201023_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
917,2020-10-27,27.0,www.msnbc.com,10.0,msnbc,MSNBC,'Gigantic baby': Trump plummets as his own execs back Biden,https://media13.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_ari_trumppanel_201027_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
918,2020-10-22,22.0,www.msnbc.com,10.0,msnbc,MSNBC,Steve Kornacki breaks down possible election scenarios,https://media14.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_mj_steve_201022_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
919,2020-10-23,23.0,www.msnbc.com,10.0,msnbc,MSNBC,"Meacham: Biden's running for president, Trump's auditioning for FOX News",https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_bwms_meacham_201022_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
920,2020-10-28,28.0,www.msnbc.com,10.0,msnbc,MSNBC,Biden and Obama blast 'con man' Trump for Covid-19 response,https://media14.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_bwms_a2_201027_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
921,2020-10-23,23.0,www.msnbc.com,10.0,msnbc,MSNBC,‘He apologized’: Biden acknowledges Obama Admin. ‘made a mistake’ in immigration policy,https://media14.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_reidout_ramos_201023_1603498361015.nbcnews-fp-1200-630.jpg,2020.0
922,2020-10-22,22.0,www.msnbc.com,10.0,msnbc,MSNBC,Biden should ‘prepare for a bunch of different Trumps:’ Previewing the final presidential debate,https://media13.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_mtpd_full_plouffesteel_201022_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
923,2020-10-28,28.0,www.msnbc.com,10.0,msnbc,MSNBC,Former Pence adviser: Voting for Joe Biden was an emotional relief,https://media13.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_lw_troye_201027_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
924,2020-10-23,23.0,www.msnbc.com,10.0,msnbc,MSNBC,Trump accused Biden of 'socialism.' Conservatives used the same tactic to oppose the Civil Rights Act.,https://media1.s-nbcnews.com/j/newscms/2020_43/3422328/201022-ms-daily-trump-debate-cs-1050p_5d24fc63054ac362f76db355507f3b42.nbcnews-fp-1200-630.jpg,2020.0
925,2020-10-28,28.0,www.msnbc.com,10.0,msnbc,MSNBC,Steve Kornacki: There’s ‘still time’ for a Trump comeback in the closing days,https://media14.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_reidout_kornacki_201028_1603928599161.nbcnews-fp-1200-630.jpg,2020.0
926,2020-10-25,25.0,www.msnbc.com,10.0,msnbc,MSNBC,Cohen: ‘There will never be a peaceful transition of power’,https://media13.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_joy_michaelcohen_102520_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
927,2020-10-25,25.0,www.msnbc.com,10.0,msnbc,MSNBC,Campaigns make final push amid record-shattering early voter turnout,https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_Menendez_ShaquilleBrewster_DeepaShivaram_SahilKapur_AlexThompson_2020election_201024_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
928,2020-10-22,22.0,www.msnbc.com,10.0,msnbc,MSNBC,All Trump's Russia strategy does is reveal U.S. weakness,https://media3.s-nbcnews.com/j/newscms/2020_43/3421543/201020-russia-hacking-trump-cs-1244p_7969b1a5731e00840654f579ec383efe.nbcnews-fp-1200-630.jpg,2020.0
929,2020-10-23,23.0,www.msnbc.com,10.0,msnbc,MSNBC,Trump's immersion in a far-right bubble does him no favors,https://media1.s-nbcnews.com/j/newscms/2020_43/3422322/201022-donald-trump-ew-1034p_ee5f4bdb1def6612393a5d369ea1b369.nbcnews-fp-1200-630.jpg,2020.0
930,2020-10-22,22.0,www.msnbc.com,10.0,msnbc,MSNBC,Obama should consider getting back into government. Really.,https://media1.s-nbcnews.com/j/newscms/2020_43/3421926/201021-ms-daily-roundup-cs_1ec7e6b147772d77fcac674ddbc589e3.nbcnews-fp-1200-630.jpg,2020.0
931,2020-10-29,29.0,www.msnbc.com,10.0,msnbc,MSNBC,Biden promises to 'shut down the virus' if elected,https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_msnbc_brk_biden_fl_shutdown_201029_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
932,2020-10-23,23.0,www.msnbc.com,10.0,msnbc,MSNBC,Biden: Wearing a mask is 'a scientific imperative' to stop coronavirus,https://media14.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_msnbc_brk_biden_masks_201023_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
933,2020-10-23,23.0,www.msnbc.com,10.0,msnbc,MSNBC,Fact-checking Trump and Biden's claims on health care during the final debate,https://media13.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_hallie_brk_kapur_healthcare_201023_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
934,2020-10-23,23.0,www.msnbc.com,10.0,msnbc,MSNBC,'He's quit on you': Biden slams Trump's coronavirus response,https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_msnbc_brk_biden_trumpquit_201023_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
935,2020-10-26,26.0,www.msnbc.com,10.0,msnbc,MSNBC,'We're not putting on super-spreaders': Biden discusses his campaign plans,https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_msnbc_brk_biden_travel_201026_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
936,2020-10-26,26.0,www.msnbc.com,10.0,msnbc,MSNBC,Biden: Meadows admitted White House 'wasn't even trying' to combat coronavirus,https://media14.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_msnbc_brk_biden_covid_wh_201026_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
937,2020-10-27,27.0,www.msnbc.com,10.0,msnbc,MSNBC,Biden: We need a president 'who is not in it for themselves',https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_msnbc_brk_biden_pres_ga_201027_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
938,2020-10-28,28.0,www.msnbc.com,10.0,msnbc,MSNBC,Biden slams Trump for holding rallies amid pandemic: 'He gets his photo-op and he gets out',https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202010/n_msnbc_brk_biden_trump_rally_201028_1920x1080.nbcnews-fp-1200-630.jpg,2020.0
939,2020-10-28,28.0,www.nationalreview.com,10.0,national-review,National Review,Hunter Biden on Tape?,https://i1.wp.com/www.nationalreview.com/wp-content/uploads/2020/09/hunter_biden.jpg?fit=1200%2C700&ssl=1,2020.0
940,2020-10-28,28.0,www.nationalreview.com,10.0,national-review,National Review,About That ‘Uncoverable’ Biden Story,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/biden-7-scaled.jpg?fit=1200%2C700&ssl=1,2020.0
941,2020-10-22,22.0,www.nationalreview.com,10.0,national-review,National Review,Biden Can’t Tax the Rich,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/joe-biden-michigan.jpg?fit=1200%2C700&ssl=1,2020.0
942,2020-10-25,25.0,www.nationalreview.com,10.0,national-review,National Review,Biden Is Wall Street’s Candidate,https://i1.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/joe-biden-wilmington-del.jpg?fit=1200%2C700&ssl=1,2020.0
943,2020-10-22,22.0,www.nationalreview.com,10.0,national-review,National Review,The Media’s Shameful Hunter Biden Abdication,https://i1.wp.com/www.nationalreview.com/wp-content/uploads/2020/09/hunter_biden.jpg?fit=1200%2C700&ssl=1,2020.0
944,2020-10-27,27.0,www.nationalreview.com,10.0,national-review,National Review,Biden Won’t Stop the Illiberal Left,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2020/09/presidential-debate-cleveland-16.jpg?fit=1200%2C700&ssl=1,2020.0
945,2020-10-23,23.0,www.nationalreview.com,10.0,national-review,National Review,FBI to Interview Hunter Biden Business Partner,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2020/04/fbi-crest-large.jpg?fit=1200%2C700&ssl=1,2020.0
946,2020-10-26,26.0,www.nationalreview.com,10.0,national-review,National Review,Biden Staff Tells 60 Minutes He Misspoke in Saying Free College Would Cost $150 Billion,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/Joe-Biden-Delaware-4.jpg?fit=1200%2C700&ssl=1,2020.0
947,2020-10-26,26.0,www.nationalreview.com,10.0,national-review,National Review,"The Catholic Church Is Still Catholic, Contrary to the Headlines",https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2020/03/coronavirus-churches-9.jpg?fit=1200%2C700&ssl=1,2020.0
948,2020-10-22,22.0,www.nationalreview.com,10.0,national-review,National Review,Hunter Biden Business Partner Confirms Email Showing Joe Was Offered Ten Percent Stake in Chinese Business Deal,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/Hunter-Biden-and-Joe-Biden.jpg?fit=1200%2C700&ssl=1,2020.0
949,2020-10-24,24.0,www.nationalreview.com,10.0,national-review,National Review,"Facebook, Twitter CEOs to Testify before Senate on November 17",https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2018/10/twitter-window.jpg?fit=1200%2C700&ssl=1,2020.0
950,2020-10-27,27.0,www.nationalreview.com,10.0,national-review,National Review,"Bloomberg Steps Up Last-Minute Ad Spending for Biden in Ohio, Texas",https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2020/04/Michael-Bloomberg.jpg?fit=1200%2C700&ssl=1,2020.0
951,2020-10-23,23.0,www.nationalreview.com,10.0,national-review,National Review,Bernie Sanders Vying for Labor Secretary in Biden Administration: Report,https://i1.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/Bernie-Sanders.jpg?fit=1200%2C700&ssl=1,2020.0
952,2020-10-29,29.0,www.nationalreview.com,10.0,national-review,National Review,"The Intercept Co-Founder Glenn Greenwald Resigns, Alleging ‘Censorship’ of Views ‘Critical’ of Joe Biden",https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2020/01/glenn-greenwald-1.jpg?fit=1200%2C700&ssl=1,2020.0
953,2020-10-22,22.0,www.nationalreview.com,10.0,national-review,National Review,"Asked about Court-Packing, Biden Says He’ll Form ‘Bipartisan Commission’ to Study Judicial Reforms",https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2020/09/biden-5.jpg?fit=1200%2C700&ssl=1,2020.0
954,2020-10-29,29.0,www.nationalreview.com,10.0,national-review,National Review,Joe the Chameleon,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/joe-biden-chester-pa-1.jpg?fit=1200%2C700&ssl=1,2020.0
955,2020-10-28,28.0,www.nationalreview.com,10.0,national-review,National Review,Bobulinski Claims Documents Prove Joe Biden ‘Lying’ about Lack of Involvement in Foreign Dealings,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/Tony-Bobulinski.jpg?fit=1200%2C700&ssl=1,2020.0
956,2020-10-24,24.0,www.nationalreview.com,10.0,national-review,National Review,Rep. Stefanik: ‘Joe Biden Is Lying to the American People’ about Hunter’s Business Dealings,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2019/11/elise-stefanik.jpg?fit=1200%2C700&ssl=1,2020.0
957,2020-10-29,29.0,www.nationalreview.com,10.0,national-review,National Review,Election Choice: Constitutional Norms vs. Changing the Rules,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/joe-biden-bristol-pa.jpg?fit=1200%2C700&ssl=1,2020.0
958,2020-10-23,23.0,www.nationalreview.com,10.0,national-review,National Review,"Biden Confronted at Debate over Hunter’s Dealings, Issues Blanket Denials",https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/debate-biden-4.jpg?fit=1200%2C700&ssl=1,2020.0
959,2020-10-23,23.0,www.nationalreview.com,10.0,national-review,National Review,A President Biden Would Be Disastrous on Energy,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/debate-biden-5.jpg?fit=1200%2C700&ssl=1,2020.0
960,2020-10-27,27.0,www.nationalreview.com,10.0,national-review,National Review,Joe Biden Is Targeting a Great American Industry,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/joe-biden-pennsylvania.jpg?fit=1200%2C700&ssl=1,2020.0
961,2020-10-29,29.0,www.nationalreview.com,10.0,national-review,National Review,Biden Vows to Pass Equality Act in First 100 Days,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/joe-biden.jpg?fit=1200%2C700&ssl=1,2020.0
962,2020-10-23,23.0,www.nationalreview.com,10.0,national-review,National Review,Senator Hirono’s Double Standard,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2019/04/MazieHirono.jpg?fit=1200%2C700&ssl=1,2020.0
963,2020-10-27,27.0,www.nationalreview.com,10.0,national-review,National Review,The Tensions of Joe Biden’s Immigration Platform,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/joe-biden-chester-pa.jpg?fit=1200%2C700&ssl=1,2020.0
964,2020-10-29,29.0,www.nationalreview.com,10.0,national-review,National Review,Evaluating the Impact of Biden’s Health-Care Plans,https://i1.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/joe-biden-covid.jpg?fit=1200%2C700&ssl=1,2020.0
965,2020-10-22,22.0,www.nationalreview.com,10.0,national-review,National Review,Journalists Join Dem Operatives in Attacking Fellow Reporters over Biden-Burisma Story,https://s0.wp.com/i/blank.jpg,2020.0
966,2020-10-23,23.0,www.nationalreview.com,10.0,national-review,National Review,"No, the WSJ‘s News and Opinion Pieces on Hunter Biden Corruption Don’t Contradict Each Other",https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/Tony-Bobulinski.jpg?fit=1200%2C700&ssl=1,2020.0
967,2020-10-22,22.0,www.nationalreview.com,10.0,national-review,National Review,"Judiciary Committee Votes to Subpoena Twitter, Facebook CEOs following Attempts to Suppress Hunter Biden Story",https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2020/06/2020-05-29T000000Z_446905231_RC28YG9SLRKZ_RTRMADP_3_TWITTER-TRUMP-MINNEAPOLIS.jpg?fit=1200%2C700&ssl=1,2020.0
968,2020-10-22,22.0,www.nationalreview.com,10.0,national-review,National Review,Pelosi Refuses to Answer Reporter’s Question on Hunter Biden: ‘I Don’t Have All Day’,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2020/05/20200518_pelosi.jpg?fit=1200%2C700&ssl=1,2020.0
969,2020-10-22,22.0,www.nationalreview.com,10.0,national-review,National Review,Text Messages Appear to Show Meeting between Joe Biden and Son’s Business Partner,https://i1.wp.com/www.nationalreview.com/wp-content/uploads/2020/06/joe-biden-henderson-nevada.jpg?fit=1200%2C700&ssl=1,2020.0
970,2020-10-25,25.0,www.nationalreview.com,10.0,national-review,National Review,The Biden-Harris Antipathy toward Guns Portends Trouble for Law Enforcement,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/joe-biden-dallas-pennsylvania.jpg?fit=1200%2C700&ssl=1,2020.0
971,2020-10-23,23.0,www.nationalreview.com,10.0,national-review,National Review,Press Plays Defense after Biden Campaign Walks Back Oil Industry Comments,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/biden-dark-.jpg?fit=1200%2C700&ssl=1,2020.0
972,2020-10-26,26.0,www.nationalreview.com,10.0,national-review,National Review,Watch a Biden Surrogate Call for a Special-Counsel Probe of Hunter’s Influence Peddling,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/biden-5-scaled.jpg?fit=1200%2C700&ssl=1,2020.0
973,2020-10-28,28.0,www.nationalreview.com,10.0,national-review,National Review,Ted Cruz Slams Twitter CEO for Censoring NY Post Biden Story: ‘Behaving as a Democratic Super PAC’,https://i1.wp.com/www.nationalreview.com/wp-content/uploads/2019/12/ted-cruz-hearing.jpg?fit=1200%2C700&ssl=1,2020.0
974,2020-10-29,29.0,www.nationalreview.com,10.0,national-review,National Review,"A Useful Pandemic: Davos Launches New ‘Reset,’ this Time on the Back of COVID",https://i1.wp.com/www.nationalreview.com/wp-content/uploads/2020/10/world-economic-forum-davos-flags.jpg?fit=1200%2C700&ssl=1,2020.0
975,2020-10-25,25.0,www.nbcnews.com,10.0,nbc-news,NBC News,How Kamala Harris and Jill Biden are subverting myths about America's stepmoms,https://media1.s-nbcnews.com/j/newscms/2020_43/3422264/201022-kamala-harris-family-ac-719p_c7acd8698887b667884fa7eb98bdca9c.nbcnews-fp-1200-630.jpg,2020.0
976,2020-10-23,23.0,www.nbcnews.com,10.0,nbc-news,NBC News,Trump's attacks on Hunter Biden aren't surprising. Joe Biden's defense is.,https://media2.s-nbcnews.com/j/newscms/2020_43/3422573/201023-hunter-joe-biden-al-1440_a7d06a2a0b73cfb7c21d4034180d9cd1.nbcnews-fp-1200-630.jpg,2020.0
977,2020-10-26,26.0,www.nbcnews.com,10.0,nbc-news,NBC News,Bulldozer thief drove through Florida town digging up Biden-Harris campaign signs,https://media1.s-nbcnews.com/j/newscms/2020_44/3422981/201026-bulldozer-haines-city-cover-jm-0928_7573f2356a341e72152ac7388e223e38.nbcnews-fp-1200-630.jpg,2020.0
978,2020-10-27,27.0,www.nbcnews.com,10.0,nbc-news,NBC News,Biden brings closing message to historically red Georgia,https://media1.s-nbcnews.com/j/newscms/2020_44/3423412/201027-joe-biden-al-1433_e28dcac613e94059406ec8e4f1e12999.nbcnews-fp-1200-630.jpg,2020.0
979,2020-10-27,27.0,www.nbcnews.com,10.0,nbc-news,NBC News,Why Black voters over 65 are at the core of a potential Joe Biden win,https://media1.s-nbcnews.com/j/newscms/2020_44/3423100/201026-black-voters-over-65-main-cover-cs_f53cab13f1f4e5448da701a7ab590f6e.nbcnews-fp-1200-630.jpg,2020.0
980,2020-10-22,22.0,www.nbcnews.com,10.0,nbc-news,NBC News,Joe Biden saw a bump in the national polls after the last debate,https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202010/ott_now_debate_kornacki1_201022_1603411267373.nbcnews-fp-1200-630.jpg,2020.0
981,2020-10-26,26.0,www.nbcnews.com,10.0,nbc-news,NBC News,"Progressives push for Warren as treasury secretary, signaling bigger ideological battle if Biden wins",https://media3.s-nbcnews.com/j/newscms/2020_32/3237871/200220-elizabeth-warren-ew-304p_b994ea04e909e8cd4001c74baa84cd0a.nbcnews-fp-1200-630.jpg,2020.0
982,2020-10-29,29.0,www.nbcnews.com,10.0,nbc-news,NBC News,Houston voters are turning out in record numbers. Could they flip Texas for Biden?,https://media3.s-nbcnews.com/j/newscms/2020_44/3423786/201028-houston-voting-mn-1700_8c6af83fd67afaf23bee2bc448ecc722.nbcnews-fp-1200-630.jpg,2020.0
983,2020-10-22,22.0,www.nbcnews.com,10.0,nbc-news,NBC News,Voter outreach in South Asian languages ramps up,https://media1.s-nbcnews.com/j/newscms/2020_43/3422222/201022-south-asian-voters-joe-biden-ew-500p_33361268e65f8d83a2f6f74baef25dd5.nbcnews-fp-1200-630.jpg,2020.0
984,2020-10-23,23.0,www.nbcnews.com,10.0,nbc-news,NBC News,Julián Castro: Latino voters 'are in the driver's seat like never before',https://media4.s-nbcnews.com/j/newscms/2020_34/3168156/200102-julian-castro-mn-0930_3f80e3fe88cecccd4fe5b050d161872f.nbcnews-fp-1200-630.jpg,2020.0
985,2020-10-22,22.0,www.nbcnews.com,10.0,nbc-news,NBC News,Meet some of the Black voters casting ballots for the first time,https://media1.s-nbcnews.com/j/newscms/2020_43/3421894/201021-black-voters-first-time-cs_60ce5ad15678299380b0f4af0caf7b6b.nbcnews-fp-1200-630.jpg,2020.0
986,2020-10-23,23.0,www.nbcnews.com,10.0,nbc-news,NBC News,Why Iran is allegedly trying to sabotage the election with 'Proud Boys' emails,https://media3.s-nbcnews.com/j/newscms/2020_36/3409282/200901-oregon-proud-boy-ac-811p_c1c6d7bced06843fd55a4189b920587a.nbcnews-fp-1200-630.jpg,2020.0
987,2020-10-26,26.0,www.nbcnews.com,10.0,nbc-news,NBC News,How a handful of House races you've probably never heard of could determine the presidency,https://media4.s-nbcnews.com/j/newscms/2020_44/3423180/201026-think-montana-alaska-congressional-races-2x1-se-523p_816f0267421a6b3c9714aaf15587beac.nbcnews-fp-1200-630.jpg,2020.0
988,2020-10-29,29.0,www.nbcnews.com,10.0,nbc-news,NBC News,Black police officers weigh their vote in 2020,https://media4.s-nbcnews.com/j/newscms/2020_44/3423367/201027-black-voters-police-main-cover-cs_18c4282bed23370548fd9e8bb7b9f83a.nbcnews-fp-1200-630.jpg,2020.0
989,2020-10-27,27.0,www.nbcnews.com,10.0,nbc-news,NBC News,Fake news spread on WhatsApp to Indian Americans plays stealth role in U.S. election,https://media1.s-nbcnews.com/j/rockcms/2020-10/193/201027-whatsapp-phone-jm-0927-6f6700_7992c79865997ee635954b6a3a45f3ffb2569094.nbcnews-fp-1200-630.jpg,2020.0
990,2020-10-29,29.0,www.nbcnews.com,10.0,nbc-news,NBC News,Latino voters targeted by abortion misinformation campaigns,https://media1.s-nbcnews.com/j/newscms/2020_44/3423753/201028-miami-voting-mn-1520_47df12c4d029ad908b554e8f7ed86d82.nbcnews-fp-1200-630.jpg,2020.0
991,2020-10-29,29.0,www.nbcnews.com,10.0,nbc-news,NBC News,"Around 751,000 people filed for first-time jobless benefits last week, in last employment snapshot before Election Day",https://media3.s-nbcnews.com/j/newscms/2020_44/3423841/201028-store-closing-se-758p_51e76df052d6dfe95cbf97ee732299cd.nbcnews-fp-1200-630.jpg,2020.0
